,molecule_chembl_id,IC50,units,smiles,pIC50
7964,CHEMBL5560711,2200.0,nM,C=CC(=O)N1CC(n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4cn(C5CC5)cn4)c3)n2)C1,5.657577319177793
7965,CHEMBL5560466,2200.0,nM,C=CC(=O)N1C[C@@H](n2cc(-c3ccncc3)c(-c3cc(COc4ccc5c(c4)CN(C)C5=O)ccc3F)n2)C[C@H]1C,5.657577319177793
7966,CHEMBL2047017,2220.0,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(F)c(F)c2)c1)NO,5.653647025549361
7967,CHEMBL5961157,2220.0,nM,C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(C)n4)nc3)c2)CC1,5.653647025549361
7968,CHEMBL2325102,2230.0,nM,NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,5.651695136951839
7969,CHEMBL5286675,2230.0,nM,CN(C)c1ccc(/C=C/c2cc(C(=O)O)c3cc(Br)ccc3n2)cc1,5.651695136951839
7970,CHEMBL3092307,2235.0,nM,CCN(CC)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.650722472532045
7971,CHEMBL4756368,2236.0,nM,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)ccc1OCCO,5.650528200785614
7972,CHEMBL592427,2240.0,nM,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1O,5.649751981665837
7973,CHEMBL461571,2240.0,nM,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,5.649751981665837
7974,CHEMBL2047024,2250.0,nM,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,5.647817481888637
7975,CHEMBL3740257,2270.0,nM,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3F)ncc2Cl)c1,5.6439741428068775
7976,CHEMBL3216699,2280.0,nM,Cl.Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccn2)C1,5.642065152999546
7977,CHEMBL1958034,2280.0,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)=N1,5.642065152999546
7978,CHEMBL138691,2282.0,nM,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,5.641684359917804
7979,CHEMBL5822835,2289.0,nM,C=CC(=O)N1CCCCC(Nc2nc(Nc3ccc(OCCOC)cc3)c3c(c2F)CNC3=O)C1,5.640354207325457
7980,CHEMBL1760057,2290.0,nM,c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1,5.6401645176601125
7981,CHEMBL118000,2290.0,nM,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,5.6401645176601125
7982,CHEMBL5957373,2297.0,nM,C=CC(=O)N1CC(Nc2nc(Nc3ccc(N4CCOCC4)cc3)c3c(c2F)CNC3=O)CCC1C,5.638839004804974
7983,CHEMBL484119,2300.0,nM,COC[C@@H](Cn1ccnc1[N+](=O)[O-])OC(=O)c1ccc(NC=C2C(=O)C=CC2=O)cc1,5.638272163982407
7984,CHEMBL1257998,2300.0,nM,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,5.638272163982407
7985,CHEMBL3133903,2300.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(C)c3)c2c1,5.638272163982407
7986,CHEMBL2385967,2300.0,nM,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5ccccn5)c(Cl)c4)cc3)cc2)CC1,5.638272163982407
7987,CHEMBL1233881,2300.0,nM,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,5.638272163982407
7988,CHEMBL3787112,2300.0,nM,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.638272163982407
7989,CHEMBL3425657,2300.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)c2)n1,5.638272163982407
7990,CHEMBL2426248,2300.0,nM,COc1ccc(NC(=O)CCCN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.638272163982407
7991,CHEMBL2048792,2300.0,nM,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,5.638272163982407
7992,CHEMBL56879,2300.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,5.638272163982407
7993,CHEMBL593760,2300.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,5.638272163982407
7994,CHEMBL3612591,2300.0,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc21,5.638272163982407
7995,CHEMBL5556861,2300.0,nM,C=CC(=O)N1C[C@@H](n2cc(-c3ccncc3)c(-c3cccc(COc4ccc5c(c4)CN(C)C5=O)c3)n2)C[C@H]1C,5.638272163982407
7996,CHEMBL4556670,2316.0,nM,C=CC(=O)Nc1cccc(-c2csc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.635261444944602
7997,CHEMBL114490,2320.0,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.634512015109101
7998,CHEMBL5563395,2321.0,nM,C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,5.6343248595440825
7999,CHEMBL2047015,2340.0,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccccc2)c1)NO,5.630784142589857
8000,CHEMBL3133754,2350.0,nM,COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cccc(C)c4)c3)c2cc1OCCCN1CCOCC1,5.628932137728263
8001,CHEMBL3740102,2350.0,nM,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,5.628932137728263
8002,CHEMBL5570486,2353.0,nM,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4ccc(OC)c(OC)c4)cc3F)ncnc2cc1OC,5.6283780728239785
8003,CHEMBL3734877,2360.0,nM,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1,5.627087997029893
8004,CHEMBL1821863,2360.0,nM,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,5.627087997029893
8005,CHEMBL4646281,2360.0,nM,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,5.627087997029893
8006,CHEMBL1958218,2370.0,nM,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,5.625251653989896
8007,CHEMBL3098317,2370.0,nM,COc1cc2nc(Cl)nc(Nc3ccc(S(N)(=O)=O)cc3)c2cc1OC,5.625251653989896
8008,CHEMBL5817581,2374.0,nM,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(OCCOC)cc3)c3c(c2F)CNC3=O)CC1,5.624519285381428
8009,CHEMBL3741324,2380.0,nM,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1,5.623423042943488
8010,CHEMBL1830272,2380.0,nM,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,5.623423042943488
8011,CHEMBL3237936,2388.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCO)CC3)c2)n1,5.6219656775426685
8012,CHEMBL5179538,2397.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,5.620331965966346
8013,CHEMBL193578,2400.0,nM,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1,5.619788758288394
8014,CHEMBL4468521,2400.0,nM,COCCOc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OCCOC,5.619788758288394
8015,CHEMBL77030,2400.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,5.619788758288394
8016,CHEMBL599388,2400.0,nM,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,5.619788758288394
8017,CHEMBL2424804,2400.0,nM,O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.619788758288394
8018,CHEMBL4208745,2400.0,nM,O=c1[nH]c(Cc2ccccc2)cn2c1cc1cc(Cl)ccc12,5.619788758288394
8019,CHEMBL130049,2400.0,nM,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.619788758288394
8020,CHEMBL260861,2400.0,nM,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,5.619788758288394
8021,CHEMBL5804962,2400.0,nM,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCOCCOCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c5scnc5C)cc3)C(C)(C)C)n4C(C)C)n2)CC1,5.619788758288394
8022,CHEMBL4094546,2400.0,nM,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,5.619788758288394
8023,CHEMBL1094835,2450.0,nM,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1.Cl,5.610833915635467
8024,CHEMBL5265797,2458.0,nM,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(C)c(C)c(C)c4)nn32)CC1,5.609418121449565
8025,CHEMBL4447036,2459.0,nM,C=CS(=O)(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.609241471261283
8026,CHEMBL4104427,2500.0,nM,Cc1nc(C)c(/C=C2\CN(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,5.6020599913279625
8027,CHEMBL267019,2500.0,nM,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,5.6020599913279625
8028,CHEMBL1242477,2500.0,nM,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,5.6020599913279625
8029,CHEMBL1095130,2500.0,nM,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,5.6020599913279625
8030,CHEMBL326100,2500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,5.6020599913279625
8031,CHEMBL1097189,2500.0,nM,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCc2ccccc2)C1,5.6020599913279625
8032,CHEMBL7914,2500.0,nM,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,5.6020599913279625
8033,CHEMBL2385969,2500.0,nM,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)cc3)cc2)CC1,5.6020599913279625
8034,CHEMBL3133905,2500.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(OC)c3)c2c1,5.6020599913279625
8035,CHEMBL76116,2500.0,nM,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,5.6020599913279625
8036,CHEMBL309334,2500.0,nM,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,5.6020599913279625
8037,CHEMBL4876135,2500.0,nM,c1ccc(-c2ccc3c(Nc4ccc5scnc5c4)ccnc3c2)cc1,5.6020599913279625
8038,CHEMBL5437181,2500.0,nM,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)c1,5.6020599913279625
8039,CHEMBL77397,2500.0,nM,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.6020599913279625
8040,CHEMBL419047,2500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,5.6020599913279625
8041,CHEMBL5832939,2500.0,nM,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCC#Cc2cccc3c2C(=O)N([C@@H](C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)c1,5.6020599913279625
8042,CHEMBL4074615,2500.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)C1,5.6020599913279625
8043,CHEMBL57462,2500.0,nM,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,5.6020599913279625
8044,CHEMBL4094527,2500.0,nM,C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,5.6020599913279625
8045,CHEMBL3742128,2520.0,nM,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,5.598599459218455
8046,CHEMBL2325088,2520.0,nM,c1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,5.598599459218455
8047,CHEMBL4745877,2520.0,nM,COc1ncc(-c2ccc3ncnc(Nc4cnn(CCO)c4)c3c2)cc1NS(C)(=O)=O,5.598599459218455
8048,CHEMBL247024,2530.0,nM,N#Cc1cnc2ccc(-c3ccc(CN4CCOCC4)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.596879478824182
8049,CHEMBL3734934,2530.0,nM,CC(C)n1c(CO)nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc21,5.596879478824182
8050,CHEMBL169780,2540.0,nM,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,5.5951662833800615
8051,CHEMBL5612976,2540.0,nM,O=C1CN(c2nc(Nc3cccc(Cl)c3)nc(Nc3cccc(Cl)c3)n2)C(=O)S1,5.5951662833800615
8052,CHEMBL3741655,2550.0,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccc(Cl)cc3)cc12,5.5934598195660445
8053,CHEMBL4202413,2550.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)COCc3ccccc3)c2)n1,5.5934598195660445
8054,CHEMBL3741069,2560.0,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,5.59176003468815
8055,CHEMBL403785,2580.0,nM,C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,5.58838029403677
8056,CHEMBL3088222,2580.0,nM,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1O)c1ccc(Br)cc1,5.58838029403677
8057,CHEMBL248045,2580.0,nM,COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,5.58838029403677
8058,CHEMBL217092,2590.0,nM,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,5.586700235918748
8059,CHEMBL5512543,2600.0,nM,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(/C=C/c4cc5n(n4)CCOC5)c3)n2)C1,5.585026652029182
8060,CHEMBL449949,2600.0,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)nc4)c3s2)C1)N1CCOCC1,5.585026652029182
8061,CHEMBL1242749,2600.0,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,5.585026652029182
8062,CHEMBL1241944,2600.0,nM,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,5.585026652029182
8063,CHEMBL2332119,2600.0,nM,NC(=O)C1=C(N)C(=O)C=C(Nc2ccccc2O)C1=O,5.585026652029182
8064,CHEMBL130163,2600.0,nM,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.585026652029182
8065,CHEMBL475352,2600.0,nM,COc1cc(Nc2ncnc3[nH]cnc23)ccc1-c1nc2ccccc2s1,5.585026652029182
8066,CHEMBL5983357,2600.0,nM,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)C1,5.585026652029182
8067,CHEMBL3932338,2613.0,nM,CC#CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5.5828605902726745
8068,CHEMBL4090330,2626.0,nM,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,5.58070527824654
8069,CHEMBL421047,2640.0,nM,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,5.578396073130168
8070,CHEMBL1945648,2640.0,nM,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c(Cl)n1,5.578396073130168
8071,CHEMBL5523557,2645.0,nM,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccn5ncnc5c4)cc3)c3c(N)ncnc32)C1,5.577574323628795
8072,CHEMBL174634,2650.0,nM,Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12,5.576754126063192
8073,CHEMBL5570716,2654.0,nM,CCCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,5.576099081471583
8074,CHEMBL4795165,2664.0,nM,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(CN5C(=O)c6ccccc6C5=O)cc4)c23)c1,5.574465779501736
8075,CHEMBL1821865,2670.0,nM,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.573488738635424
8076,CHEMBL354033,2670.0,nM,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,5.573488738635424
8077,CHEMBL5397983,2671.0,nM,Cn1cc(-c2ccnc(Nc3ccc(Cl)c(OCCOCCn4ccnc4[N+](=O)[O-])c3)n2)c2ccccc21,5.573326111978627
8078,CHEMBL6017936,2689.0,nM,C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4cnn(CCOC)c4)n2)C(=O)NC3)c1,5.570409197776698
8079,CHEMBL4211573,2700.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,5.568636235841012
8080,CHEMBL65063,2700.0,nM,Nc1ncnc2c1cnn2-c1ccccc1,5.568636235841012
8081,CHEMBL195029,2700.0,nM,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl,5.568636235841012
8082,CHEMBL5977597,2700.0,nM,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,5.568636235841012
8083,CHEMBL5823446,2700.0,nM,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCCc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,5.568636235841012
8084,CHEMBL4292715,2700.0,nM,Cc1oc2ncnc(Nc3cccc(Cl)c3)c2c1C(=O)NCCO,5.568636235841012
8085,CHEMBL3604911,2700.0,nM,C=CC(=O)Nc1ccccc1-c1nc(Nc2cc[nH]n2)c2ccccc2n1,5.568636235841012
8086,CHEMBL1080815,2700.0,nM,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,5.568636235841012
8087,CHEMBL5973020,2700.0,nM,COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,5.568636235841012
8088,CHEMBL114392,2700.0,nM,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5.568636235841012
8089,CHEMBL319540,2710.0,nM,Cc1c(C)n(-c2ccccc2)c2ncnc(N)c12,5.567030709125595
8090,CHEMBL1241858,2720.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,5.565431095965801
8091,CHEMBL534948,2730.0,nM,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12.Cl,5.5638373529592435
8092,CHEMBL5797573,2746.0,nM,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(OCCO)cc3)c3c(c2F)CNC3=O)C1,5.561299467099264
8093,CHEMBL2070196,2750.0,nM,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1COc2ccccc2O1,5.560667306169737
8094,CHEMBL5898434,2750.0,nM,CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4cccnc4)cc3)c21,5.560667306169737
8095,CHEMBL5764214,2750.0,nM,Cc1cc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C(C)C)ccc1Oc1ccn2ncnc2c1,5.560667306169737
8096,CHEMBL1094825,2750.0,nM,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccc(C(F)(F)F)cc2)C1,5.560667306169737
8097,CHEMBL6035028,2750.0,nM,CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccccn4)cc3)c21,5.560667306169737
8098,CHEMBL4469453,2750.0,nM,Fc1ccc(COC(c2cccs2)c2cc3ccccc3nc2Cl)cc1,5.560667306169737
8099,CHEMBL5739918,2750.0,nM,CCN(CC)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c21,5.560667306169737
8100,CHEMBL5876064,2750.0,nM,CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4ccncc4)cc3)c21,5.560667306169737
8101,CHEMBL6045276,2750.0,nM,CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccnc4)cc3)c21,5.560667306169737
8102,CHEMBL6052248,2800.0,nM,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCN3CCN(c5ccc(OCCCN6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)cc5)CC3)n4C(C)C)n2)CC1,5.552841968657781
8103,CHEMBL4474429,2800.0,nM,COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(OC)ccc5nc4s3)cc2)c1,5.552841968657781
8104,CHEMBL3133894,2800.0,nM,C=CC(=O)Nc1ccc2ncnc(NC3CCCCC3)c2c1,5.552841968657781
8105,CHEMBL5273124,2800.0,nM,CCOc1ccc2nc(NC(=O)CSc3nnc(Cc4c[nH]c5ccccc45)o3)sc2c1,5.552841968657781
8106,CHEMBL418907,2800.0,nM,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.552841968657781
8107,CHEMBL2426284,2800.0,nM,C=CC(=O)N1CCc2cc(OC)c(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)cc21,5.552841968657781
8108,CHEMBL4286943,2800.0,nM,COc1cc(-c2nc3sc(-c4ccccc4)cn3n2)cc(OC)c1OC,5.552841968657781
8109,CHEMBL200976,2800.0,nM,COC(=O)c1c(OCCN2CCCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,5.552841968657781
8110,CHEMBL3604919,2800.0,nM,C=CC(=O)Nc1cccc(-c2nccc(Nc3cc(C)[nH]n3)n2)c1,5.552841968657781
8111,CHEMBL3263378,2800.0,nM,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,5.552841968657781
8112,CHEMBL5087955,2800.0,nM,COc1cc2nc(C)nc(N[C@H](C)c3ccccc3)c2cc1OC,5.552841968657781
8113,CHEMBL182397,2800.0,nM,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,5.552841968657781
8114,CHEMBL1241946,2800.0,nM,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.552841968657781
8115,CHEMBL3905432,2807.0,nM,CC#CC(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,5.551757587365561
8116,CHEMBL1812569,2810.0,nM,O=C(/C=C/c1cccc2ccccc12)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.55129368009492
8117,CHEMBL168266,2820.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,5.549750891680639
8118,CHEMBL4213082,2820.0,nM,C=CC(=O)Nc1ccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)cc1,5.549750891680639
8119,CHEMBL5972631,2820.0,nM,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(OC)c4)nc3)n2)C1,5.549750891680639
8120,CHEMBL1256432,2880.0,nM,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,5.5406075122407685
8121,CHEMBL116857,2880.0,nM,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,5.5406075122407685
8122,CHEMBL4586164,2880.0,nM,Cn1c(=O)[nH]c2nc(SC/C(=N/O)c3ccc(Br)cc3)[nH]c2c1=O,5.5406075122407685
8123,CHEMBL5569064,2887.0,nM,C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,5.5395532161192795
8124,CHEMBL3740003,2890.0,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(NC(=O)c2ccccc2)c(=O)o1,5.539102157243452
8125,CHEMBL1240566,2900.0,nM,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,5.537602002101044
8126,CHEMBL1242567,2900.0,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,5.537602002101044
